samplerate,acc_gx,acc_gy,acc_gz,gyro_pdsx,gyro_dpsy,gyro_dpsz
50,-0.8918457,-0.1777344,0.2509766,-2.015267,2.961832,-0.4732825
50,-0.8912354,-0.177002,0.2509766,-2.259542,3.312977,-0.2137405
50,-0.8879395,-0.1781006,0.2196045,-2.427481,3.145038,-0.01526718
50,-0.885498,-0.1804199,0.2196045,-2.412214,2.931298,-0.4732825
50,-0.8861084,-0.182251,0.2196045,-2.198473,2.732824,-0.7328244
50,-0.8861084,-0.1820068,0.2196045,-1.770992,2.580153,-0.7633588
50,-0.8848877,-0.1778564,0.2196045,-0.7480916,2.580153,-0.610687
50,-0.8835449,-0.1779785,0.2196045,-0.4427481,2.59542,-0.1679389
50,-0.8879395,-0.1774902,0.2196045,0.1984733,3.374046,0.5648855
50,-0.8902588,-0.1776123,0.2509766,0.7938932,3.587786,1.114504
50,-0.894165,-0.1737061,0.2509766,1.984733,3.877863,1.847328
50,-0.8936768,-0.1705322,0.2196045,2.946565,3.664122,2.610687
50,-0.8919678,-0.1643066,0.2196045,4,3.770992,3.419847
50,-0.8922119,-0.1602783,0.2196045,4.473282,4.21374,3.877863
50,-0.892334,-0.1544189,0.2196045,5.29771,4.732824,4.48855
50,-0.8931885,-0.1494141,0.2196045,6.015267,5.038168,4.870229
50,-0.8942871,-0.1428223,0.2196045,6.931298,5.068702,5.175572
50,-0.8935547,-0.1390381,0.2196045,7.312977,4.992366,5.038168
50,-0.8969727,-0.1339111,0.2196045,7.465649,5.343512,4.412214
50,-0.9012451,-0.1304932,0.2196045,7.572519,5.51145,4
50,-0.9039307,-0.1256104,0.2196045,7.770992,5.480916,3.587786
50,-0.9078369,-0.1231689,0.2196045,7.725191,5.633588,3.389313
50,-0.9106445,-0.1212158,0.2196045,7.587786,5.343512,3.007634
50,-0.9121094,-0.1220703,0.2196045,7.572519,4.870229,2.671756
50,-0.9110107,-0.123291,0.2196045,7.648855,3.648855,1.603053
50,-0.9080811,-0.1239014,0.2196045,7.725191,2.687023,0.6412213
50,-0.9058838,-0.1241455,0.2196045,7.603054,1.694656,-0.7938932
50,-0.9039307,-0.1251221,0.2196045,7.343512,1.206107,-1.618321
50,-0.9007568,-0.1246338,0.2509766,7.160306,0.6412213,-2.458015
50,-0.8996582,-0.1242676,0.2509766,7.129771,0.519084,-2.732824
50,-0.9025879,-0.12146,0.2509766,7.022901,0.8244275,-2.732824
50,-0.8968506,-0.1186523,0.2509766,6.564886,0.3816794,-2.167939
50,-0.8887939,-0.1186523,0.2509766,5.480916,-0.3206107,-2.229008
50,-0.8927002,-0.1263428,0.2509766,4.366412,-0.03053435,-3.068702
50,-0.8951416,-0.1297607,0.2823486,3.007634,-0.7175573,-3.496183
50,-0.90979,-0.1411133,0.2823486,1.160305,-0.2748092,-4.122138
50,-0.9108887,-0.1405029,0.2823486,0.5496183,-1.129771,-3.374046
50,-0.8778076,-0.1308594,0.2823486,0,-2.717557,-2.167939
50,-0.8480225,-0.1291504,0.2823486,-2.503817,-4.427481,-2.244275
50,-0.840332,-0.1538086,0.3137207,-6,-4.687023,-4.503817
50,-0.8474121,-0.1779785,0.3450928,-6.198473,-6.80916,-5.89313
50,-0.8505859,-0.2036133,0.3764648,-3.40458,-11.54198,-7.51145
50,-0.8496094,-0.2126465,0.3764648,-0.2137405,-14.58015,-8.137404
50,-0.8377686,-0.2139893,0.4078369,4.396946,-18.12214,-8.427481
50,-0.8311768,-0.2122803,0.4078369,7.19084,-18.67175,-8.564885
50,-0.8165283,-0.2061768,0.4078369,11.26718,-17.54198,-7.725191
50,-0.809082,-0.2032471,0.4078369,13.32824,-15.0229,-7.099236
50,-0.8083496,-0.2080078,0.4078369,16.99237,-9.435115,-5.221374
50,-0.8116455,-0.2115479,0.4078369,20.25954,-5.08397,-3.770992
50,-0.7974854,-0.1972656,0.3764648,27.29771,0.8244275,-1.206107
50,-0.7830811,-0.1784668,0.3450928,30.51908,5.679389,-0.2442748
50,-0.7811279,-0.1588135,0.3137207,31.20611,13.93893,-0.1526718
50,-0.7878418,-0.1535645,0.2823486,30.16794,18.70229,-0.7480916
50,-0.7923584,-0.1508789,0.2823486,27.32825,22.56489,-2.183206
50,-0.7954102,-0.1540527,0.2509766,25.23664,23.92366,-3.954198
50,-0.8039551,-0.1586914,0.2509766,23.29771,23.43511,-6.671756
50,-0.8007813,-0.1582031,0.2509766,21.9084,22.16794,-8.625955
50,-0.7919922,-0.1583252,0.2196045,18.64122,21.48092,-11.75572
50,-0.788208,-0.1619873,0.1882324,16.06107,21.54198,-13.25191
50,-0.8035889,-0.1887207,0.2196045,12.74809,22.64122,-15.26718
50,-0.8183594,-0.204834,0.2196045,13.92366,21.83206,-15.72519
50,-0.8526611,-0.2246094,0.2196045,15.92366,22.01527,-17.34351
50,-0.90271,-0.2403564,0.2196045,16.73282,23.31298,-18.0916
50,-0.9766846,-0.2521973,0.2196045,17.66412,23.63359,-16.77863
50,-1.010254,-0.2602539,0.2196045,16.24427,23.29771,-14.91603
50,-1.0896,-0.2956543,0.2196045,13.05344,25.63359,-11.67939
50,-1.134766,-0.322876,0.2509766,13.41985,25.58779,-7.877862
50,-1.165405,-0.3461914,0.2509766,15.23664,24.18321,-2.351145
50,-1.157471,-0.3480225,0.2196045,16.48855,22.32061,0.5954198
50,-1.109741,-0.3387451,0.2196045,16.77863,18.9771,1.679389
50,-1.062988,-0.3209229,0.2196045,16.90076,16.01527,0.6259542
50,-0.9785156,-0.2875977,0.1882324,16.07634,11.03817,-1.770992
50,-0.9173584,-0.2635498,0.1568604,15.16031,7.389313,-3.099237
50,-0.8186035,-0.2305908,0.1568604,13.22137,1.816794,-4.229008
50,-0.7567139,-0.215332,0.1568604,11.52672,-1.633588,-5.114504
50,-0.6726074,-0.1970215,0.1254883,9.343512,-6.671756,-6.763359
50,-0.5626221,-0.1713867,0.1254883,5.374046,-13.37405,-11.20611
50,-0.5437012,-0.1750488,0.1254883,2.381679,-14.9771,-14
50,-0.5532227,-0.1936035,0.1568604,-0.7480916,-17.0687,-18.61069
50,-0.5686035,-0.2077637,0.1568604,-1.709924,-19.1145,-21.54198
50,-0.6622314,-0.2546387,0.1882324,-5.89313,-16.76336,-27.46565
50,-0.8016357,-0.3164063,0.2509766,-9.664123,-11.49618,-31.31298
50,-1.0177,-0.3913574,0.3450928,-7.068702,-11.37405,-29.78626
50,-1.128296,-0.4230957,0.3450928,-6.91603,-13.72519,-24.13741
50,-1.319946,-0.5113525,0.439209,-14.41221,-7.29771,-20.87023
50,-1.276367,-0.4974365,0.4078369,-12.07634,-17.86259,-13.78626
50,-1.007813,-0.324707,0.2196045,-12.65649,-24.77863,-8.641221
50,-0.888916,-0.2264404,0.1882324,-23.92366,-14.15267,-9.923664
50,-0.8770752,-0.1904297,0.2509766,-39.17557,1.389313,-7.78626
50,-0.918457,-0.2324219,0.3450928,-43.84733,2.916031,-4.610687
50,-0.9759521,-0.2791748,0.4078369,-38.30534,-0.1984733,-0.5801527
50,-1.02417,-0.2852783,0.4078369,-34.03053,-1.40458,1.435115
50,-1.064697,-0.2962646,0.439209,-30.50382,-5.954198,7.19084
50,-1.042847,-0.2845459,0.4078369,-28.38168,-10.01527,12.42748
50,-0.9763184,-0.2718506,0.4078369,-26.61069,-12.56489,18.8855
50,-0.913208,-0.2561035,0.3764648,-24.61069,-13.43511,22.24427
50,-0.8198242,-0.2528076,0.3764648,-24.19847,-12.82443,23.26718
50,-0.7572021,-0.2593994,0.3764648,-23.35878,-13.48092,20.99237
50,-0.6557617,-0.2597656,0.3450928,-21.16031,-16.96183,13.35878
50,-0.5936279,-0.255127,0.3450928,-20.06107,-19.60305,5.526718
50,-0.5274658,-0.2214355,0.3137207,-16.24427,-23.22137,-6.183206
50,-0.4880371,-0.1915283,0.3137207,-14.77863,-25.93893,-12.44275
50,-0.4351807,-0.1456299,0.2823486,-14.39695,-28.36641,-19.08397
50,-0.428833,-0.1322021,0.2509766,-15.9542,-27.03817,-22.90076
50,-0.4293213,-0.1236572,0.2509766,-17.32825,-25.31298,-25.87786
50,-0.4570313,-0.1530762,0.2823486,-20.13741,-21.25191,-28.0916
50,-0.5797119,-0.2027588,0.3137207,-24,-10.94656,-30.22901
50,-0.7392578,-0.2762451,0.3764648,-24.06107,-4.687023,-28.45802
50,-0.8255615,-0.3178711,0.4078369,-22.76336,0.6259542,-25.38931
50,-0.9075928,-0.3607178,0.5019531,-21.9084,3.740458,-23.31298
50,-1.064697,-0.4576416,0.5333252,-18.44275,5.526718,-21.77099
50,-1.119751,-0.503418,0.4705811,-13.34351,-0.8396947,-20.91603
50,-1.056641,-0.489624,0.3450928,-3.496183,-13.66412,-20.22901
50,-0.9932861,-0.4624023,0.2196045,-1.78626,-13.66412,-21.87786
50,-1.050171,-0.524292,0.1254883,-6.045802,-3.709924,-23.52672
50,-1.13501,-0.6030273,0.1254883,-7.862596,2.061069,-23.67939
50,-1.214722,-0.6928711,0.1568604,-2.59542,3.78626,-20.06107
50,-1.206543,-0.7050781,0.1254883,1.251908,3.801527,-18.06107
50,-1.155396,-0.6864014,0.09411621,1.51145,5.862596,-18.41221
50,-1.103516,-0.6564941,0.1254883,1.450382,6.396946,-18.8855
50,-0.9954834,-0.590332,0.1568604,5.480916,1.832061,-17.17557
50,-0.7337646,-0.4377441,0.1568604,15.81679,-12.22901,-11.09924
50,-0.3594971,-0.279541,0.1882324,18.90076,-24.0916,-12.39695
50,-0.3303223,-0.262207,0.1882324,18.24427,-24.41221,-12.42748
50,-0.3128662,-0.2498779,0.1568604,18.87023,-22.33588,-13.23664
50,-0.3157959,-0.2454834,0.1568604,12.25954,-20.21374,-13.84733
50,-0.3867188,-0.2857666,0.1882324,4.519084,-13.32824,-15.29771
50,-0.5012207,-0.3668213,0.2823486,-0.8549618,-6.946565,-16.22901
50,-0.6989746,-0.4920654,0.3764648,-1.984733,-3.770992,-15.58779
50,-0.7969971,-0.5601807,0.439209,-1.816794,-6.305344,-14.80916
50,-0.9211426,-0.645874,0.4705811,-6.412214,-7.480916,-17.08397
50,-0.998291,-0.697998,0.5019531,-10.90076,-8.137404,-19.55725
50,-1.092407,-0.7513428,0.5646973,-18.07634,-8.59542,-24.47328
50,-1.095703,-0.7285156,0.5960693,-16.83969,-12.38168,-24.19847
50,-0.9562988,-0.5755615,0.5646973,-10.38168,-18.32061,-17.23664
50,-0.8929443,-0.5250244,0.5960693,-11.1145,-14.67176,-12.64122
50,-0.8804932,-0.5152588,0.6274414,-6.717557,-11.9542,-5.053435
50,-0.8607178,-0.5134277,0.6588135,-2.793893,-13.43511,-1.450382
50,-0.829834,-0.5090332,0.6588135,3.633588,-12.61069,0.6412213
50,-0.8238525,-0.5046387,0.6901855,7.389313,-11.20611,-0.09160306
50,-0.7906494,-0.4819336,0.6588135,15.9542,-12.41221,-0.1526718
50,-0.7371826,-0.4613037,0.5960693,21.84733,-12.62595,1.923664
50,-0.6196289,-0.3857422,0.5333252,29.32825,-10.07634,5.251908
50,-0.5380859,-0.3392334,0.439209,32.82443,-4.961832,6.793893
50,-0.3658447,-0.2926025,0.3450928,25.9084,25.46565,-16.82443
50,-0.3719482,-0.2851563,0.3450928,23.74046,25.09924,-22.32061
50,-0.4030762,-0.2774658,0.3450928,19.23664,24.36641,-28.19847
50,-0.432373,-0.2730713,0.3450928,16.8855,23.0687,-29.0687
50,-0.4624023,-0.2606201,0.3450928,13.72519,20.39695,-26.0916
50,-0.501709,-0.2740479,0.4078369,9.145039,20.82443,-23.23664
50,-0.6173096,-0.3422852,0.439209,3.114504,22.8855,-18.18321
50,-0.6962891,-0.3944092,0.5019531,-0.5648855,22.12214,-14.53435
50,-0.817627,-0.4907227,0.5646973,-4.183206,18.53435,-10.32061
50,-0.9144287,-0.5689697,0.6274414,-6.244275,15.22137,-9.419847
50,-1.031372,-0.6665039,0.6588135,-4.625954,4.732824,-7.114504
50,-1.047485,-0.6829834,0.6274414,0.3053435,-5.282443,-3.603053
50,-0.9367676,-0.611084,0.4705811,4.59542,-15.19084,2.931298
50,-0.9382324,-0.6240234,0.4078369,-2.778626,-7.908397,2.198473
50,-1.014771,-0.6790771,0.3450928,-13.67939,4.305344,2.687023
50,-1.034912,-0.703125,0.3137207,-20.53435,9.877863,5.496183
50,-1.019897,-0.7021484,0.2509766,-28.70229,19.22137,10.68702
50,-1.011719,-0.6938477,0.2509766,-30.87023,24.21374,15.05344
50,-0.9393311,-0.6405029,0.2196045,-26.29008,22.58015,24.22901
50,-0.8592529,-0.5849609,0.2196045,-20.99237,19.05343,30.16794
50,-0.7250977,-0.4919434,0.1882324,-12.42748,13.92366,36.9771
50,-0.6397705,-0.4082031,0.1568604,-7.312977,11.0229,40.19847
50,-0.5418701,-0.3702393,0.1568604,-2.778626,8.320611,41.0229
50,-0.5032959,-0.3453369,0.1882324,-1.145038,6.198473,39.1145
50,-0.4683838,-0.3187256,0.1882324,1.694656,0.8854962,34.30534
50,-0.4432373,-0.3023682,0.1882324,3.374046,-3.679389,30.87023
50,-0.4068604,-0.2792969,0.1568604,4.183206,-8.992367,24.94657
50,-0.3962402,-0.27771,0.1568604,3.038168,-10.51908,20.0916
50,-0.4187012,-0.2941895,0.1882324,0.03053435,-10.61069,12.53435
50,-0.4619141,-0.3358154,0.1882324,-2.549618,-10.96183,5.175572
50,-0.5496826,-0.4185791,0.2509766,-7.343512,-8.625955,-3.832061
50,-0.6552734,-0.5114746,0.3137207,-10.07634,-5.908397,-11.49618
50,-0.8259277,-0.6121826,0.3764648,-9.328244,-6.351145,-22.68702
50,-0.8709717,-0.6228027,0.3764648,-8.351145,-10.0916,-25.72519
50,-0.9487305,-0.6761475,0.4078369,-16.19847,-6.320611,-31.64886
50,-1.006592,-0.7032471,0.4705811,-17.66412,-5.328244,-34.21374
50,-0.9995117,-0.6516113,0.5019531,-15.60305,-5.08397,-34.15267
50,-0.9747314,-0.5941162,0.5019531,-12.50382,-3.328244,-30.80916
50,-0.9698486,-0.545166,0.5646973,-8.717557,3.29771,-23.38931
50,-1.03125,-0.5640869,0.6274414,-4.580153,8.091603,-17.41985
50,-1.083008,-0.5550537,0.6588135,5.78626,9.007633,-4.748092
50,-1.080566,-0.4610596,0.6274414,18.06107,12.9313,19.63359
50,-1.025146,-0.4020996,0.5646973,20.41221,11.52672,30.61069
50,-0.4104004,-0.1749268,0.2196045,9.862596,8.335877,37.58779
50,-0.355957,-0.1678467,0.1882324,2.167939,9.709924,25.78626
50,-0.3374023,-0.1971436,0.1882324,-3.068702,10.35114,16.65649
50,-0.3514404,-0.2241211,0.1882324,-8.076336,9.083969,2.854962
50,-0.3757324,-0.248291,0.2196045,-9.419847,6.625954,-8.549619
50,-0.3986816,-0.2647705,0.2196045,-11.48092,4.137404,-14.19847
50,-0.4454346,-0.2827148,0.2509766,-11.64886,2.931298,-15.8626
50,-0.4969482,-0.3062744,0.2823486,-11.98473,2.21374,-22.10687
50,-0.6160889,-0.3773193,0.3450928,-12.54962,2.961832,-23.05343
50,-0.7053223,-0.4289551,0.4078369,-10.59542,3.877863,-22.41221
50,-0.8308105,-0.5084229,0.4705811,-8.427481,5.29771,-21.43511
50,-0.9112549,-0.5543213,0.5019531,-4.061069,5.526718,-21.0687
50,-1.077271,-0.6376953,0.5960693,0.3664122,8.106871,-21.49618
50,-1.157837,-0.6693115,0.5960693,8.473283,2.931298,-16.85496
50,-1.106567,-0.6298828,0.5019531,20.12214,-9.160305,-8.290076
50,-0.9969482,-0.5528564,0.3764648,25.35878,-13.81679,-3.923664
50,-0.9151611,-0.5096436,0.2509766,16.15267,-3.419847,-4.961832
50,-0.9962158,-0.5668945,0.2823486,6.80916,8.656488,-7.496183
50,-1.123169,-0.6320801,0.2823486,2.045802,15.8626,-6.351145
50,-1.13501,-0.6351318,0.2823486,1.129771,16.01527,-1.572519
50,-1.093506,-0.5977783,0.2509766,2.396947,16.50382,8
50,-1.000732,-0.5394287,0.2196045,5.709924,14.18321,15.72519
50,-0.7982178,-0.4310303,0.1882324,10.71756,10.47328,24.0916
50,-0.6665039,-0.3659668,0.1254883,12.90076,9.083969,26.12214
50,-0.5096436,-0.293457,0.1254883,12.79389,7.694656,23.49618
50,-0.4432373,-0.2572021,0.1254883,11.28244,6.183206,19.45038
50,-0.3771973,-0.2460938,0.1254883,9.053435,2.167939,12.25954
50,-0.3616943,-0.2574463,0.1568604,7.099236,-0.4274809,7.328244
50,-0.3721924,-0.2757568,0.1882324,5.114504,-5.175572,0.3358779
50,-0.3830566,-0.3028564,0.1882324,4.687023,-9.129771,-3.969466
50,-0.3743896,-0.300415,0.1882324,5.343512,-15.48092,-9.358779
50,-0.9519043,-0.7058105,0.5333252,-5.221374,-17.74046,-33.41985
50,-1.031738,-0.7305908,0.5960693,-10.74809,-16.87023,-41.19084
50,-1.03894,-0.6824951,0.5646973,-13.87786,-23.40458,-43.28244
50,-1.059448,-0.6417236,0.5960693,-19.55725,-20.27481,-42.80916
50,-1.023804,-0.5266113,0.5646973,-21.84733,-20.80916,-31.96947
50,-1.031982,-0.5054932,0.5960693,-27.86259,-17.70992,-22.21374
50,-1.029907,-0.5235596,0.5960693,-33.48092,-15.58779,-6.335878
50,-1.018188,-0.5418701,0.5960693,-34.48855,-14.87023,2.564885
50,-0.9719238,-0.5310059,0.5646973,-34.56488,-12.50382,11.40458
50,-0.9508057,-0.5098877,0.5333252,-33.84733,-10.64122,17.25191
50,-0.8774414,-0.4592285,0.4705811,-30.62595,-12.83969,28.82443
50,-0.7823486,-0.411377,0.3764648,-28.06107,-16.32061,36.62595
50,-0.623291,-0.3269043,0.3137207,-26,-17.98473,44.73283
50,-0.480835,-0.2648926,0.2509766,-26.64122,-16.87023,48.70229
50,-0.4111328,-0.2463379,0.1882324,-30.19847,-13.05344,48.19847
50,-0.357666,-0.2738037,0.1882324,-34.76336,-8.488549,42.38168
50,-0.3549805,-0.3093262,0.2196045,-35.74046,-6.519084,35.31298
50,-0.3591309,-0.3525391,0.2196045,-32.45802,-6.580153,22.44275
50,-0.3564453,-0.3569336,0.2196045,-28.76336,-6.59542,14
50,-0.3728027,-0.3538818,0.2509766,-23.74046,-4.21374,2.458015
50,-0.4194336,-0.3530273,0.2823486,-17.19084,-0.9770992,-5.374046
50,-0.453125,-0.3510742,0.3137207,-11.61832,1.51145,-6.870229
50,-0.5421143,-0.3735352,0.3137207,-6.59542,8.183207,-7.480916
50,-0.6494141,-0.423584,0.3450928,-4.473282,12.79389,-4.656488
50,-0.7003174,-0.4567871,0.3764648,-0.8854962,12.9771,-2.442748
50,-0.7613525,-0.5361328,0.4078369,0.7480916,12.10687,-4.900764
50,-0.8594971,-0.6304932,0.4705811,1.709924,12.99237,-11.8626
50,-1.003662,-0.7186279,0.5019531,7.343512,6.519084,-21.29771
50,-1.016113,-0.7004395,0.439209,21.22137,-1.236641,-23.75573
50,-1.018066,-0.6210938,0.2823486,27.43511,-0.519084,-24.18321
50,-1.082886,-0.6386719,0.2196045,21.45038,7.938931,-22.99237
50,-1.210449,-0.7004395,0.2196045,16.16794,19.34351,-15.57252
50,-1.241821,-0.7332764,0.2196045,10.67176,21.74046,-8.259542
50,-1.199341,-0.7390137,0.2196045,10.9771,22.01527,-3.541985
50,-1.15625,-0.7209473,0.2509766,15.61832,21.9084,3.51145
50,-1.046509,-0.6585693,0.2196045,20.35114,17.9542,6.152672
50,-0.9510498,-0.5987549,0.2196045,28.06107,15.28244,6.91603
50,-0.854248,-0.5123291,0.1882324,32.70229,13.20611,7.053435
50,-0.6943359,-0.4556885,0.1568604,40.10687,13.37405,5.648855
50,-0.6149902,-0.3951416,0.1568604,43.86259,15.45038,3.29771
50,-0.5286865,-0.355835,0.1568604,48.15267,18.50382,-1.007634
50,-0.4746094,-0.3044434,0.1254883,49.12977,19.20611,-3.816794
50,-0.4189453,-0.2806396,0.1254883,47.72519,21.00763,-8.274809
50,-0.3934326,-0.2674561,0.1254883,45.64885,20.85496,-10.70229
50,-0.3668213,-0.2628174,0.1254883,41.87786,19.28244,-14.24428
50,-0.3666992,-0.2753906,0.1254883,38.10687,18.18321,-16.03053
50,-0.3712158,-0.2835693,0.1254883,32.68702,15.78626,-18.62595
50,-0.3883057,-0.3321533,0.1568604,27.74046,15.83206,-20.13741
50,-0.5046387,-0.4080811,0.2196045,18.76336,19.38931,-22.85496
50,-0.6374512,-0.5480957,0.3137207,14.42748,21.60305,-25.60305
50,-0.80896,-0.6254883,0.3450928,12.45802,18.48855,-25.1145
50,-0.8491211,-0.6723633,0.3450928,12.56489,13.93893,-23.69466
50,-0.9327393,-0.7022705,0.3450928,7.770992,14.8855,-25.26718
50,-1.136353,-0.7950439,0.4705811,0.7022901,22.68702,-30.61069
50,-1.106567,-0.7244873,0.439209,5.816794,10.51908,-23.03817
50,-1.059448,-0.6525879,0.439209,2.320611,9.053435,-19.23664
50,-0.9825439,-0.5793457,0.439209,1.832061,1.862595,-10.1374
50,-0.9682617,-0.5509033,0.5019531,0.6870229,1.465649,-4.38168
50,-1.021851,-0.5621338,0.5333252,3.847328,1.267176,0.8549618
50,-1.035767,-0.5415039,0.5333252,11.96947,-4.59542,13.93893
50,-1.010864,-0.513916,0.5333252,16.56489,-5.480916,22.59542
50,-0.9210205,-0.4403076,0.5019531,22.68702,-3.984733,34.21374
50,-0.838501,-0.3931885,0.4705811,25.08397,-1.51145,40.13741
50,-0.6967773,-0.3131104,0.3764648,28.59542,4.687023,44.87023
50,-0.6074219,-0.2686768,0.3450928,29.43511,10.21374,45.1145
50,-0.5043945,-0.2296143,0.2823486,27.98473,18.70229,40
50,-0.4613037,-0.2218018,0.2823486,25.80153,23.20611,33.51145
50,-0.4405518,-0.227417,0.2509766,22.82443,26.91603,20.58015
50,-0.4388428,-0.2322998,0.2509766,21.84733,26.47328,11.45038
50,-0.4343262,-0.2202148,0.2509766,21.77099,22.85496,-0.7633588
50,-0.4335938,-0.2080078,0.2196045,21.0687,20.21374,-7.389313
50,-0.4562988,-0.2041016,0.2196045,17.9542,17.84733,-14.9313
50,-0.4858398,-0.208252,0.2509766,15.67939,16.48855,-17.93893
50,-0.5325928,-0.2174072,0.2509766,11.35878,13.32824,-19.22137
50,-0.5858154,-0.2687988,0.3137207,7.022901,13.17557,-19.63359
50,-0.7235107,-0.3200684,0.3450928,1.40458,13.84733,-18.82443
50,-0.8096924,-0.4063721,0.4078369,-1.099237,11.70992,-17.29771
50,-0.928833,-0.4667969,0.439209,-2.091603,6.534351,-14.9313
50,-0.9987793,-0.503418,0.5019531,-1.877863,4.076336,-15.55725
50,-1.165771,-0.6092529,0.5019531,2.335878,3.083969,-15.58779
50,-0.9482422,-0.4758301,0.2196045,2.21374,-3.572519,7.770992
50,-0.7800293,-0.4412842,0.1568604,-16.91603,5.343512,15.49618
50,-0.6951904,-0.399292,0.1568604,-13.09924,3.068702,17.72519
50,-0.5814209,-0.3393555,0.1254883,-8.122137,1.083969,19.45038
50,-0.5187988,-0.3070068,0.1254883,-6.167939,0.3816794,19.28244
50,-0.4594727,-0.2838135,0.1254883,-4.641222,0.2900763,17.52672
